CNPJ, RazaoSocial, Trimestre, Ano, ValorDespesas
64924095000112, SERMED-SAÚDE LTDA, 1º Trimestre, 2025, 42032011.59
64924095000112, SERMED-SAÚDE LTDA, 2º Trimestre, 2025, 86690315.75
64924095000112, SERMED-SAÚDE LTDA, 3º Trimestre, 2025, 129902239.68
89640452000141, UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 1º Trimestre, 2025, 2617992.59
89640452000141, UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 2º Trimestre, 2025, 5708453.03
89640452000141, UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 3º Trimestre, 2025, 10053971.31
13086566000120, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE, 1º Trimestre, 2025, 6001051.64
13086566000120, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE, 2º Trimestre, 2025, 11613551.33
13086566000120, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE, 3º Trimestre, 2025, 17974316.09
21205801000163, CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE, 1º Trimestre, 2025, 2396903.75
21205801000163, CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE, 2º Trimestre, 2025, 5420820.73
21205801000163, CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE, 3º Trimestre, 2025, 8257282.21
00304148000110, FUNDAÇÃO DE SAÚDE ITAIGUAPY, 1º Trimestre, 2025, 20524571.69
00304148000110, FUNDAÇÃO DE SAÚDE ITAIGUAPY, 2º Trimestre, 2025, 43540360.75
00304148000110, FUNDAÇÃO DE SAÚDE ITAIGUAPY, 3º Trimestre, 2025, 69904782.75
00147571000153, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU, 1º Trimestre, 2025, 11617712.32
00147571000153, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU, 2º Trimestre, 2025, 24267558.65
00147571000153, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU, 3º Trimestre, 2025, 36745599.49
77858611000108, UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 150262119.46
77858611000108, UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 305586478.27
77858611000108, UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 473160024.57
06091170000105, UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 12913172.86
06091170000105, UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 26230645.38
06091170000105, UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 35932251.06
34266553000102, ALICE OPERADORA LTDA, 1º Trimestre, 2025, 42985428.15
34266553000102, ALICE OPERADORA LTDA, 2º Trimestre, 2025, 99014141.6
34266553000102, ALICE OPERADORA LTDA, 3º Trimestre, 2025, 173685070.69
08883265000197, ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE, 1º Trimestre, 2025, 6897707.09
08883265000197, ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE, 2º Trimestre, 2025, 14833353.09
08883265000197, ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE, 3º Trimestre, 2025, 23248299.03
84537141000138, SAMEL PLANO DE SAÚDE LTDA, 1º Trimestre, 2025, 90280099.46
84537141000138, SAMEL PLANO DE SAÚDE LTDA, 2º Trimestre, 2025, 191629282.1
84537141000138, SAMEL PLANO DE SAÚDE LTDA, 3º Trimestre, 2025, 291148218.34
73162760000179, UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO, 1º Trimestre, 2025, 7600702.55
73162760000179, UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO, 2º Trimestre, 2025, 16138970.33
73162760000179, UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO, 3º Trimestre, 2025, 25422038.02
02919940000104, NOVODENTE S/A, 3º Trimestre, 2025, 1671197.84
92128610000193, UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 1º Trimestre, 2025, 7289827.33
92128610000193, UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 2º Trimestre, 2025, 14304315.25
92128610000193, UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 3º Trimestre, 2025, 20776084.74
03284505000113, HOSPITAL MATERNIDADE SÃO VICENTE DE PAULO, 1º Trimestre, 2025, 0.0
03284505000113, HOSPITAL MATERNIDADE SÃO VICENTE DE PAULO, 2º Trimestre, 2025, 0.0
03284505000113, HOSPITAL MATERNIDADE SÃO VICENTE DE PAULO, 3º Trimestre, 2025, 0.0
17146846000137, PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 5814426.06
17146846000137, PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 11831127.44
17146846000137, PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 18175562.21
24243925000121, UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA, 1º Trimestre, 2025, 4786366.8
24243925000121, UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA, 2º Trimestre, 2025, 9741830.3
24243925000121, UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA, 3º Trimestre, 2025, 15212795.95
68668045000172, AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ, 1º Trimestre, 2025, 27985888.7
68668045000172, AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ, 2º Trimestre, 2025, 55258137.74
68668045000172, AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ, 3º Trimestre, 2025, 76895337.19
35617257000171, CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO, 1º Trimestre, 2025, 8166513.9
35617257000171, CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO, 2º Trimestre, 2025, 18773764.08
35617257000171, CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO, 3º Trimestre, 2025, 28283265.43
24294787000100, UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 1905266.77
24294787000100, UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 3324096.98
24294787000100, UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 4744070.03
54698763000187, SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA, 1º Trimestre, 2025, 0.0
54698763000187, SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA, 2º Trimestre, 2025, 0.0
54698763000187, SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA, 3º Trimestre, 2025, 0.0
81710543000102, UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 8491411.41
81710543000102, UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 18032796.55
81710543000102, UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 27721957.1
78931391000155, UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 17653197.65
78931391000155, UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 36216890.31
78931391000155, UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 56570932.67
04745753000187, UNIÃO MÉDICA PLANOS DE SAÚDE S/A, 1º Trimestre, 2025, 27049177.72
04745753000187, UNIÃO MÉDICA PLANOS DE SAÚDE S/A, 2º Trimestre, 2025, 52141721.94
04745753000187, UNIÃO MÉDICA PLANOS DE SAÚDE S/A, 3º Trimestre, 2025, 77807381.16
88645403000139, CIRCULO OPERARIO CAXIENSE, 1º Trimestre, 2025, 22128180.6
88645403000139, CIRCULO OPERARIO CAXIENSE, 2º Trimestre, 2025, 46241350.59
88645403000139, CIRCULO OPERARIO CAXIENSE, 3º Trimestre, 2025, 74192850.08
10846369000173, HEALTH ADMINISTRADORA DE BENEFICIOS LTDA, 1º Trimestre, 2025, 0.0
01367538000100, UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA, 1º Trimestre, 2025, 1299121.59
01367538000100, UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA, 2º Trimestre, 2025, 2681542.16
01367538000100, UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA, 3º Trimestre, 2025, 4229977.94
33719485000127, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL, 1º Trimestre, 2025, 1751061106.73
33719485000127, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL, 2º Trimestre, 2025, 3669452606.73
33719485000127, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL, 3º Trimestre, 2025, 5667817263.01
08787782000162, PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA, 1º Trimestre, 2025, 2510288.89
08787782000162, PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA, 2º Trimestre, 2025, 4849751.74
08787782000162, PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA, 3º Trimestre, 2025, 7190483.98
00697509000135, UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 32116196.9
00697509000135, UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 70936615.06
00697509000135, UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 115274112.02
29167970000168, ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO, 1º Trimestre, 2025, 2220769.74
29167970000168, ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO, 2º Trimestre, 2025, 4711729.79
29167970000168, ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO, 3º Trimestre, 2025, 7640320.19
00338763000147, PLENA SAÚDE S.A, 1º Trimestre, 2025, 11768718.25
00338763000147, PLENA SAÚDE S.A, 2º Trimestre, 2025, 21633000.15
00338763000147, PLENA SAÚDE S.A, 3º Trimestre, 2025, 31951072.6
01356020000162, UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 4912716.28
01356020000162, UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 9705332.13
01356020000162, UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 15178964.35
65276354000109, UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 9925333.79
65276354000109, UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 19981006.77
65276354000109, UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 32487784.87
14799035000147, ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA, 1º Trimestre, 2025, 23429996.94
14799035000147, ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA, 2º Trimestre, 2025, 46846996.97
14799035000147, ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA, 3º Trimestre, 2025, 72042592.73
84112481000117, FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA, 3º Trimestre, 2025, 18153972.35
48628366000136, UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO, 1º Trimestre, 2025, 31495156.95
48628366000136, UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO, 2º Trimestre, 2025, 69481450.53
48628366000136, UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO, 3º Trimestre, 2025, 106859823.56
44649812000138, NOTRE DAME INTERMÉDICA SAÚDE S.A, 1º Trimestre, 2025, 1177926485.27
44649812000138, NOTRE DAME INTERMÉDICA SAÚDE S.A, 2º Trimestre, 2025, 2191216643.5
44649812000138, NOTRE DAME INTERMÉDICA SAÚDE S.A, 3º Trimestre, 2025, 3258768552.64
26368613000170, UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 5136749.89
26368613000170, UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 9942192.09
26368613000170, UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 14848719.77
08237810000178, UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE, 1º Trimestre, 2025, 4422076.04
08237810000178, UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE, 2º Trimestre, 2025, 9621694.4
08237810000178, UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE, 3º Trimestre, 2025, 14593210.32
04234059000103, PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA, 1º Trimestre, 2025, 765564.2
04234059000103, PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA, 2º Trimestre, 2025, 1199087.33
04234059000103, PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA, 3º Trimestre, 2025, 1857290.14
12923462000160, UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA, 1º Trimestre, 2025, 4056200.91
12923462000160, UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA, 2º Trimestre, 2025, 7197679.19
12923462000160, UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA, 3º Trimestre, 2025, 10577413.13
05011316000100, HBC SAÚDE LTDA, 1º Trimestre, 2025, 30929776.33
05011316000100, HBC SAÚDE LTDA, 2º Trimestre, 2025, 65255826.19
05011316000100, HBC SAÚDE LTDA, 3º Trimestre, 2025, 99649223.56
49168700000189, PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA, 1º Trimestre, 2025, 0.0
49168700000189, PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA, 2º Trimestre, 2025, 0.0
49168700000189, PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA, 3º Trimestre, 2025, 0.0
45467404000128, UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 7137096.01
45467404000128, UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 14805629.3
45467404000128, UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 21776211.84
79115762000193, IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ, 1º Trimestre, 2025, 13104550.92
79115762000193, IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ, 2º Trimestre, 2025, 28436227.6
79115762000193, IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ, 3º Trimestre, 2025, 45120108.04
02864364000145, PLANO DE SAÚDE ANA COSTA LTDA, 1º Trimestre, 2025, 63248859.73
02864364000145, PLANO DE SAÚDE ANA COSTA LTDA, 2º Trimestre, 2025, 126369092.63
02864364000145, PLANO DE SAÚDE ANA COSTA LTDA, 3º Trimestre, 2025, 190725329.59
13100755000100, ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA, 1º Trimestre, 2025, 6724066.81
13100755000100, ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA, 2º Trimestre, 2025, 13976223.02
13100755000100, ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA, 3º Trimestre, 2025, 21789512.62
04202013000102, POLICLIN SAÚDE S/A, 1º Trimestre, 2025, 39312320.79
04202013000102, POLICLIN SAÚDE S/A, 2º Trimestre, 2025, 79334163.39
04202013000102, POLICLIN SAÚDE S/A, 3º Trimestre, 2025, 120620697.17
00950062000164, CENTRO HOSPITALAR ATIBAIA LTDA, 1º Trimestre, 2025, 25869335.46
00950062000164, CENTRO HOSPITALAR ATIBAIA LTDA, 2º Trimestre, 2025, 60808956.35
00950062000164, CENTRO HOSPITALAR ATIBAIA LTDA, 3º Trimestre, 2025, 92964505.96
28806545000109, UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 21320030.11
28806545000109, UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 42699668.65
28806545000109, UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 64845536.32
26185199000163, UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA, 1º Trimestre, 2025, 3951505.5
26185199000163, UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA, 2º Trimestre, 2025, 8377462.78
26185199000163, UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA, 3º Trimestre, 2025, 13361284.63
02403281000159, SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA, 1º Trimestre, 2025, 78501376.55
02403281000159, SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA, 2º Trimestre, 2025, 161282841.9
02403281000159, SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA, 3º Trimestre, 2025, 250736264.63
36567721000125, SAMI ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 20219469.37
36567721000125, SAMI ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 40210235.77
36567721000125, SAMI ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 58573633.52
20168589000149, PRONTOMED PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 10131164.47
20168589000149, PRONTOMED PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 21480903.71
20168589000149, PRONTOMED PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 33612795.13
34732056000152, ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA, 1º Trimestre, 2025, 3840706.49
34732056000152, ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA, 2º Trimestre, 2025, 7751296.46
34732056000152, ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA, 3º Trimestre, 2025, 13789849.82
03315918000118, UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 123779217.81
03315918000118, UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 245200781.52
03315918000118, UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 376161654.71
42855999000109, UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 3907498.39
42855999000109, UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 6834132.53
42855999000109, UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 12328913.55
81170003000175, UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 86012589.37
81170003000175, UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 179642056.28
81170003000175, UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 277433852.15
65732836000126, UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 5149217.28
65732836000126, UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 10369385.11
65732836000126, UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 15020619.41
37275625000176, UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO, 1º Trimestre, 2025, 19945323.82
37275625000176, UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO, 2º Trimestre, 2025, 41944444.5
37275625000176, UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO, 3º Trimestre, 2025, 67090035.79
07270625000112, FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA, 1º Trimestre, 2025, 5389187.39
07270625000112, FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA, 2º Trimestre, 2025, 11879293.1
07270625000112, FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA, 3º Trimestre, 2025, 19028294.76
22027346000116, PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA, 1º Trimestre, 2025, 614538.47
22027346000116, PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA, 2º Trimestre, 2025, 1705449.04
22027346000116, PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA, 3º Trimestre, 2025, 3134957.27
31925548000176, GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA, 1º Trimestre, 2025, 398281130.6
31925548000176, GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA, 2º Trimestre, 2025, 773105562.01
31925548000176, GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA, 3º Trimestre, 2025, 1197552772.01
16991945000152, UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 27109693.64
16991945000152, UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 55757379.35
96396395000162, UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO, 1º Trimestre, 2025, 1375289.93
96396395000162, UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO, 2º Trimestre, 2025, 3058123.68
96396395000162, UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO, 3º Trimestre, 2025, 4807868.92
09306242000182, ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP, 1º Trimestre, 2025, 11506650.81
09306242000182, ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP, 2º Trimestre, 2025, 23455550.53
09306242000182, ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP, 3º Trimestre, 2025, 35756913.81
85241339000132, UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL, 1º Trimestre, 2025, 13239068.21
85241339000132, UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL, 2º Trimestre, 2025, 26942350.34
85241339000132, UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL, 3º Trimestre, 2025, 42665042.51
25471574000179, UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 2715214.86
25471574000179, UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 5209881.0
25471574000179, UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 7937044.25
56269913000162, PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A, 1º Trimestre, 2025, 8638074.7
56269913000162, PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A, 2º Trimestre, 2025, 17681256.57
56269913000162, PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A, 3º Trimestre, 2025, 26195204.62
58119199000151, ODONTOPREV S/A, 1º Trimestre, 2025, 167220455.98
58119199000151, ODONTOPREV S/A, 2º Trimestre, 2025, 353807893.87
58119199000151, ODONTOPREV S/A, 3º Trimestre, 2025, 537994980.41
11973134000105, SUL AMÉRICA ODONTOLÓGICO S/A, 1º Trimestre, 2025, 11657739.5
11973134000105, SUL AMÉRICA ODONTOLÓGICO S/A, 2º Trimestre, 2025, 24669260.29
11973134000105, SUL AMÉRICA ODONTOLÓGICO S/A, 3º Trimestre, 2025, 37994239.15
74521188000150, UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 11757568.38
74521188000150, UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 22679978.66
74521188000150, UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 34420933.61
29290152000158, UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT, 1º Trimestre, 2025, 18349633.99
29290152000158, UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT, 2º Trimestre, 2025, 39424962.09
29290152000158, UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT, 3º Trimestre, 2025, 61595938.79
45568546000181, ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA, 1º Trimestre, 2025, 142221.45
45568546000181, ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA, 2º Trimestre, 2025, 256847.71
45568546000181, ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA, 3º Trimestre, 2025, 362487.97
42209475000132, TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI, 1º Trimestre, 2025, 0.0
42209475000132, TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI, 2º Trimestre, 2025, 0.0
04859814000137, SAÚDE BRB - CAIXA DE ASSISTÊNCIA, 1º Trimestre, 2025, 19528481.53
04859814000137, SAÚDE BRB - CAIXA DE ASSISTÊNCIA, 2º Trimestre, 2025, 40758660.35
